expiration,strike,GEX
2026-06-29,7575,6.917860258801285
2026-06-29,7580,0.08044023556745682
2026-06-29,7590,4.182892249507754
2026-06-29,7600,12.583151135195028
2026-06-29,7610,0.0
2026-06-29,7620,0.0
2026-06-29,7625,6.46394750095635
2026-06-29,7630,0.0
2026-06-29,7650,11.376547601683178
2026-06-30,7505,7.992311976738028
2026-06-30,7510,6.199643869806136
2026-06-30,7515,1.4938900891099116
2026-06-30,7520,20.018127194072825
2026-06-30,7525,155.3645692674309
2026-06-30,7530,5.826171347528659
2026-06-30,7535,0.6722505400994605
2026-06-30,7540,19.04709863615138
2026-06-30,7545,2.614307655942347
2026-06-30,7550,76.33778355351652
2026-06-30,7555,1.447924240214222
2026-06-30,7560,48.34458157604155
2026-06-30,7565,-0.8044023556745681
2026-06-30,7570,6.756979787666373
2026-06-30,7575,225.23265958887907
2026-06-30,7580,4.182892249507755
2026-06-30,7585,3.378489893833186
2026-06-30,7590,0.6435218845396545
2026-06-30,7595,3.137169187130816
2026-06-30,7600,308.0056619877921
2026-06-30,7605,2.815408244860989
2026-06-30,7610,6.676539552098916
2026-06-30,7615,3.3784898938331858
2026-06-30,7620,6.193898138694174
2026-06-30,7625,184.28857968504354
2026-06-30,7630,15.524965464519164
2026-06-30,7635,0.7239621201071115
2026-06-30,7640,5.952577431991805
2026-06-30,7645,6.354778609829088
2026-06-30,7650,282.9083084907456
2026-06-30,7655,2.0110058891864204
2026-07-01,7510,-1.034231600153016
2026-07-01,7520,1.5685845935654077
2026-07-01,7525,1.1951120712879297
2026-07-01,7530,-1.120417566832434
2026-07-01,7540,1.1951120712879297
2026-07-01,7550,-1.4191955846544164
2026-07-01,7560,0.5975560356439648
2026-07-01,7570,1.447924240214222
2026-07-01,7575,0.6435218845396546
2026-07-01,7580,0.0
2026-07-01,7590,0.0
2026-07-01,7600,0.9652828268094817
2026-07-01,7610,0.0
2026-07-01,7620,0.0
2026-07-01,7625,4.343772720642667
2026-07-01,7630,0.0
2026-07-01,7650,5.711256725289434
2026-07-02,7510,-0.4826414134047411
2026-07-02,7520,-0.6894877334353442
2026-07-02,7525,-10.618111094904298
2026-07-02,7530,-1.1031803734965504
2026-07-02,7540,21.36262827427175
2026-07-02,7550,-21.586711787638233
2026-07-02,7560,-1.1951120712879297
2026-07-02,7570,-0.0746945044554956
2026-07-02,7575,-8.515173507926502
2026-07-02,7580,-0.07469450445549561
2026-07-02,7590,0.07469450445549561
2026-07-02,7600,3.1371691871308154
2026-07-02,7610,0.6435218845396545
2026-07-02,7620,0.5630816489721977
2026-07-02,7625,2.0914461247538774
2026-07-02,7630,0.8848425912420249
2026-07-02,7640,-0.08044023556745682
2026-07-02,7650,11.502953686146325
2026-07-06,7525,-2.206360746993101
2026-07-06,7550,-1.034231600153016
2026-07-06,7575,0.1493890089109912
2026-07-06,7600,0.44816702673297365
2026-07-06,7625,1.1951120712879297
2026-07-06,7650,0.971028557921443
2026-07-07,7525,0.0
2026-07-07,7550,0.0
2026-07-07,7575,0.0
2026-07-07,7600,0.0
2026-07-07,7625,0.0
2026-07-07,7650,0.0
2026-07-09,7525,0.31601521115786596
2026-07-09,7550,4.205875173955599
2026-07-09,7575,0.827385280122413
2026-07-09,7600,-6.963826107696975
2026-07-09,7625,0.2068463200306032
2026-07-09,7650,0.344743866717672
