strike,gex_bn_per_pct
7255,-0.1582182
7260,-0.1639537
7265,-0.04227320000000001
7270,-0.1644645
7275,-0.5132250999999999
7280,-0.16867619999999994
7285,-0.0715673
7290,-0.19644739999999994
7295,-0.21442730000000002
7300,-1.9052609
7305,-0.1770037
7310,0.025874700000000028
7315,-0.1365924
7320,-0.018125400000000014
7325,0.14108229999999988
7330,-0.22801750000000004
7335,-0.1705634
7340,-0.30865940000000003
7345,-0.1588329
7350,-0.7242247999999996
7355,-0.4617139
7360,0.015869299999999975
7365,-0.17975010000000002
7370,-0.11520450000000015
7375,0.25407
7380,-0.3505583
7385,-0.30186739999999995
7390,-0.8674629000000001
7395,-0.3228664000000001
7400,0.5435728999999991
7405,-0.19061040000000007
7410,-0.26709609999999995
7415,-0.2448564000000002
7420,-0.5695131
7425,0.16726829999999948
7430,1.5105969999999997
7435,-0.6834679000000001
7440,-0.5251417999999999
7445,-0.454832
7450,1.269344199999999
7455,-0.2261902
7460,-0.23449719999999985
7465,-0.49900599999999995
7470,-0.31746280000000004
7475,0.8631393000000003
7480,-0.7670054000000001
7485,-0.8114304999999999
7490,-1.1831428000000004
7495,-0.6785429000000002
7500,4.418415700000001
7505,-0.8289975999999999
7510,-0.6557886000000002
7515,-0.46617410000000015
7520,-0.5907937999999999
7525,1.2631505
7530,-1.7473824000000002
7535,-0.8806695000000002
7540,-0.8543485
7545,-2.7616538999999998
7550,-1.0068926999999999
7555,-1.4945000000000002
7560,-0.5949958999999998
7565,-0.6152339999999998
7570,-3.8072022
7575,1.8968986
7580,-0.5523077000000001
7585,-1.3621398000000005
7590,0.6780906
7595,0.040481800000000234
7600,11.829116900000002
7605,1.1451422000000002
7610,2.5283330999999998
7615,2.8757209999999995
7620,6.9685802
7625,6.4567529
7630,3.9392267000000003
7635,1.4250094000000002
7640,3.2595981999999997
7645,2.7160642
7650,11.0296825
7655,1.1490478
7660,2.214498
7665,0.9679651
7670,2.9508938
7675,5.353525100000001
7680,2.3541179
7685,0.7042606
7690,1.9398423
7695,0.411343
7700,11.661555600000002
7705,0.9541019
7710,1.8137500000000002
7715,0.8319471
7720,1.0743789000000001
7725,3.4021339
7730,0.8113980000000001
7735,0.29192200000000007
7740,1.0331525
7745,0.16890470000000002
7750,5.273764900000001
7755,0.5121923999999999
7760,0.5907902999999999
7765,0.1624985
7770,0.6477977
7775,1.8668738000000002
7780,0.6008585000000001
7785,0.17257750000000002
7790,0.3211536
7795,0.5145221
7800,8.8242018
7805,0.0925373
7810,0.3373074
7815,0.0463824
7820,0.5116913
7825,2.0846211
7830,0.5427885
7835,0.015550900000000003
7840,0.1484596
7845,0.013131899999999998
7850,4.1004951
7855,0.0344934
7860,0.1309307
7865,0.0069391
7870,0.07655110000000001
7875,0.8473424
7880,0.1352792
7885,0.0025053999999999996
7890,0.2381846
7895,0.010115200000000001
7900,5.0184029
7905,0.0108445
7910,0.24918360000000003
7915,0.0028380999999999997
7920,0.1880499
7925,0.5322262
7930,0.049911899999999995
7935,0.001842
7940,0.14827849999999998
7945,0.0
7950,1.7774585
7955,0.0
7960,0.039963
7965,0.0
7970,0.0322394
7975,0.5705091
7980,0.4210454
7985,0.008676300000000001
7990,0.5232245999999999
7995,0.005230199999999999
8000,5.913343999999999
8005,0.0038364
8010,0.5232332999999999
8015,0.0003485999999999999
8020,0.4736831
8025,0.8111861
8030,0.5752781
8035,0.0025315
8040,2.1812648
8045,0.0026275
8050,2.4560401
8055,0.003971
8060,0.6903376
8065,0.0026693
8070,1.2684711999999998
8075,0.4711022
8080,0.5789907999999999
8085,0.0005773
8090,0.7930140999999999
8095,0.0037916
8100,5.9067153999999995
8105,0.0012937
8110,0.6953708000000001
8115,8.609999999999999e-05
8120,1.0257311999999998
8125,0.1908365
8130,1.2237525
8135,0.0006855
8140,0.8745959999999999
8145,0.0010488
8150,2.6908863000000003
8155,0.0005147000000000001
8160,3.4067036
8165,0.0
8170,2.3755126
8175,0.6759927000000001
8180,1.0776279
8190,0.6530118
8200,4.7083424
8210,0.0035664
8220,0.0035848
8225,0.11358929999999999
8230,0.0024226
8240,0.0048152
8250,0.5691553
